,name,callsign,frequency,boundary,upper_fl,lower_fl,class
245,SOUTHEND CTA 9,SOUTHEND,130.780,N51.45.06.00 E000.45.14.00/N51.47.16.00 E000.50.05.00/N51.45.30.00 E000.50.26.00/N51.45.06.00 E000.45.14.00,4500,3500,D
246,SOUTHEND CTA 10,SOUTHEND,130.780,N51.47.16.00 E000.50.05.00/N51.49.40.00 E000.56.55.00/N51.39.05.00 E001.09.15.00/N51.36.53.00 E001.04.14.00/N051.36.53.0 E001.04.14.0/N051.37.7.41 E001.04.9.79/N051.37.21.77 E001.04.5.18/N051.37.36.08 E001.04.0.16/N051.37.50.33 E001.03.54.74/N051.38.4.52 E001.03.48.93/N051.38.18.65 E001.03.42.71/N051.38.32.7 E001.03.36.1/N051.38.46.68 E001.03.29.09/N051.39.0.59 E001.03.21.7/N051.39.14.41 E001.03.13.91/N051.39.28.14 E001.03.5.73/N051.39.41.78 E001.02.57.17/N051.39.55.33 E001.02.48.22/N051.40.8.78 E001.02.38.9/N051.40.22.12 E001.02.29.2/N051.40.35.36 E001.02.19.12/N051.40.48.49 E001.02.8.67/N051.41.1.5 E001.01.57.85/N051.41.14.39 E001.01.46.67/N051.41.27.15 E001.01.35.12/N051.41.39.79 E001.01.23.22/N051.41.52.3 E001.01.10.96/N051.42.4.67 E001.00.58.35/N051.42.16.91 E001.00.45.39/N051.42.29.0 E001.00.32.09/N051.42.40.94 E001.00.18.45/N051.42.52.73 E001.00.4.47/N051.43.4.37 E000.59.50.17/N051.43.15.86 E000.59.35.53/N051.43.27.18 E000.59.20.57/N051.43.38.34 E000.59.5.3/N051.43.49.33 E000.58.49.71/N051.44.0.14 E000.58.33.81/N051.44.10.79 E000.58.17.61/N051.44.21.25 E000.58.1.11/N051.44.31.54 E000.57.44.32/N051.44.41.64 E000.57.27.24/N051.44.51.55 E000.57.9.87/N051.45.1.28 E000.56.52.23/N051.45.10.81 E000.56.34.31/N051.45.20.14 E000.56.16.13/N051.45.29.27 E000.55.57.69/N051.45.38.21 E000.55.38.98/N051.45.46.93 E000.55.20.03/N51.45.51.00 E000.55.10.00/N51.45.30.00 E000.50.26.00/N51.47.16.00 E000.50.05.00,5500,3500,D
247,SOUTHERN CTA,LONDON ACC,118.480,N52.34.12.00 E001.54.10.00/N52.28.42.00 E002.34.14.00/N52.28.19.00 E002.46.44.00/N51.30.00.00 E002.00.00.00/N51.07.00.00 E002.00.00.00/N51.00.00.00 E001.28.00.00/N50.40.00.00 E001.28.00.00/N50.00.00.00 W000.15.00.00/N50.00.00.00 W002.00.00.00/N49.57.38.00 W002.14.20.00/N49.54.58.00 W002.30.11.00/N50.17.45.00 W002.27.25.00/N50.31.46.00 W002.20.18.00/N50.37.12.00 W002.17.31.00/N50.39.49.00 W002.30.58.00/N50.44.59.00 W002.31.07.00/N50.49.47.00 W002.33.17.00/N51.01.23.00 W001.27.11.00/N51.16.17.00 W001.20.57.00/N51.17.26.00 W001.28.43.00/N51.18.37.00 W001.28.13.00/N51.26.24.00 W001.29.33.00/N51.26.19.00 W001.28.50.00/N51.36.07.00 W001.25.47.00/N51.34.23.00 W001.11.38.00/N51.44.20.00 W001.00.41.00/N51.57.45.00 W001.11.26.00/N52.04.21.00 W000.37.12.00/N52.03.16.00 W000.34.41.00/N52.11.26.00 W000.22.20.00/N52.26.32.00 W000.37.02.00/N52.25.11.00 E001.28.17.00/N52.34.12.00 E001.54.10.00,245,195,C
248,STRANGFORD CTA 1,SCOTTISH ACC,123.775,N54.35.42.00 W005.14.44.00/N54.32.30.00 W005.10.46.00/N54.22.09.00 W004.45.01.00/N54.16.45.00 W004.51.25.00/N54.08.05.00 W004.40.53.00/N54.25.34.00 W005.23.20.00/N54.35.42.00 W005.14.44.00,195,75,D
249,STRANGFORD CTA 2,SCOTTISH ACC,123.775,N54.44.49.00 W005.26.08.00/N54.31.18.00 W005.37.34.00/N54.25.34.00 W005.23.20.00/N54.35.42.00 W005.14.44.00/N54.44.49.00 W005.26.08.00,195,3500,D
250,STRANGFORD CTA 3,SCOTTISH ACC,123.775,N54.57.15.00 W005.15.30.00/N54.11.00.00 W005.54.28.00/N54.26.34.00 W006.10.18.00/N054.26.34.0 W006.10.18.0/N054.26.32.51 W006.10.41.17/N054.26.31.25 W006.11.4.38/N054.26.30.23 W006.11.27.63/N054.26.29.44 W006.11.50.9/N054.26.28.89 W006.12.14.2/N054.26.28.58 W006.12.37.5/N054.26.28.5 W006.13.0.81/N054.26.28.65 W006.13.24.12/N054.26.29.05 W006.13.47.42/N054.26.29.67 W006.14.10.71/N054.26.30.54 W006.14.33.98/N054.26.31.64 W006.14.57.21/N054.26.32.97 W006.15.20.41/N054.26.34.54 W006.15.43.57/N054.26.36.34 W006.16.6.68/N054.26.38.38 W006.16.29.73/N054.26.40.65 W006.16.52.71/N054.26.43.15 W006.17.15.63/N054.26.45.88 W006.17.38.46/N054.26.48.84 W006.18.1.22/N054.26.52.04 W006.18.23.88/N054.26.55.46 W006.18.46.44/N054.26.59.11 W006.19.8.9/N054.27.2.99 W006.19.31.25/N054.27.7.09 W006.19.53.48/N054.27.11.41 W006.20.15.59/N054.27.15.96 W006.20.37.56/N054.27.20.73 W006.20.59.39/N054.27.25.73 W006.21.21.08/N054.27.30.94 W006.21.42.62/N054.27.36.36 W006.22.4.0/N054.27.42.01 W006.22.25.22/N054.27.47.86 W006.22.46.26/N54.27.55.00 W006.23.10.00/N54.39.52.00 W006.22.24.00/N54.39.40.00 W006.13.48.00/N54.44.26.00 W006.11.14.00/N54.40.29.00 W005.49.29.00/N54.53.46.00 W005.38.10.00/N54.54.18.00 W005.30.00.00/N54.57.15.00 W005.15.30.00,195,105,D
251,STRANGFORD CTA 4,SCOTTISH ACC,123.775,N54.22.14.00 W005.45.09.00/N54.16.30.00 W005.30.58.00/N54.06.36.00 W005.39.13.00/N54.11.00.00 W005.54.28.00/N54.22.14.00 W005.45.09.00,195,55,D
252,STRANGFORD CTA 5,SCOTTISH ACC,123.775,N54.16.30.00 W005.30.58.00/N54.04.05.00 W005.00.40.00/N54.02.02.00 W005.05.43.00/N54.06.36.00 W005.39.13.00/N54.16.30.00 W005.30.58.00,195,75,D
253,STRANGFORD CTA 6,SCOTTISH ACC,123.775,N54.31.18.00 W005.37.34.00/N54.25.34.00 W005.23.20.00/N54.08.05.00 W004.40.53.00/N53.59.56.00 W004.50.43.00/N54.16.30.00 W005.30.58.00/N54.22.14.00 W005.45.09.00/N54.31.18.00 W005.37.34.00,195,45,D
254,STRANGFORD CTA 7,SCOTTISH ACC,123.775,N54.22.09.00 W004.45.01.00/N54.16.27.00 W004.31.00.00/N54.08.05.00 W004.40.53.00/N54.16.45.00 W004.51.25.00/N54.22.09.00 W004.45.01.00,195,135,D
255,STRANGFORD CTA 8,SCOTTISH ACC,123.775,N54.09.15.00 W005.48.23.00/N54.06.36.00 W005.39.13.00/N54.05.14.00 W005.29.01.00/N53.56.17.00 W005.36.27.00/N54.00.08.00 W005.55.52.00/N54.09.15.00 W005.48.23.00,195,95,D
256,STRANGFORD CTA 9,SCOTTISH ACC,123.775,N54.17.44.00 W006.23.49.00/N54.17.11.00 W006.00.44.00/N54.11.00.00 W005.54.28.00/N54.09.15.00 W005.48.23.00/N54.00.08.00 W005.55.52.00/N54.05.43.00 W006.24.35.00/N54.17.44.00 W006.23.49.00,195,75,D
257,STRANGFORD CTA 10,SCOTTISH ACC,123.775,N54.27.55.00 W006.23.10.00/N054.27.55.0 W006.23.10.0/N054.27.48.9 W006.22.49.16/N054.27.43.02 W006.22.28.15/N054.27.37.34 W006.22.6.96/N054.27.31.89 W006.21.45.61/N054.27.26.65 W006.21.24.1/N054.27.21.62 W006.21.2.43/N054.27.16.82 W006.20.40.63/N054.27.12.24 W006.20.18.68/N054.27.7.88 W006.19.56.6/N054.27.3.75 W006.19.34.39/N054.26.59.84 W006.19.12.06/N054.26.56.16 W006.18.49.63/N054.26.52.71 W006.18.27.08/N054.26.49.48 W006.18.4.44/N054.26.46.48 W006.17.41.71/N054.26.43.72 W006.17.18.88/N054.26.41.18 W006.16.55.99/N054.26.38.88 W006.16.33.02/N054.26.36.81 W006.16.9.98/N054.26.34.98 W006.15.46.89/N054.26.33.37 W006.15.23.74/N054.26.32.01 W006.15.0.55/N054.26.30.87 W006.14.37.33/N054.26.29.98 W006.14.14.07/N054.26.29.31 W006.13.50.79/N054.26.28.89 W006.13.27.5/N054.26.28.7 W006.13.4.2/N054.26.28.74 W006.12.40.89/N054.26.29.02 W006.12.17.59/N054.26.29.54 W006.11.54.3/N054.26.30.29 W006.11.31.03/N054.26.31.28 W006.11.7.79/N054.26.32.5 W006.10.44.57/N54.26.34.00 W006.10.18.00/N54.17.11.00 W006.00.44.00/N54.17.44.00 W006.23.49.00/N54.27.55.00 W006.23.10.00,195,55,D
258,STRANGFORD CTA 11,SCOTTISH ACC,123.775,N54.50.40.00 W005.01.33.00/N54.31.38.00 W005.08.35.00/N54.32.30.00 W005.10.46.00/N54.39.12.00 W005.19.06.00/N54.50.40.00 W005.01.33.00,195,95,D
259,STRANGFORD CTA 12,SCOTTISH ACC,123.775,N55.12.14.00 W005.02.34.00/N55.10.02.00 W004.45.01.00/N55.02.51.00 W004.51.18.00/N54.51.20.00 W005.01.18.00/N54.50.40.00 W005.01.33.00/N54.39.12.00 W005.19.06.00/N54.44.49.00 W005.26.08.00/N54.57.15.00 W005.15.30.00/N55.12.14.00 W005.02.34.00,195,55,D
260,STRANGFORD CTA 13,SCOTTISH ACC,123.775,N55.10.02.00 W004.45.01.00/N55.08.06.00 W004.30.02.00/N55.02.51.00 W004.51.18.00/N55.10.02.00 W004.45.01.00,195,125,D
261,STRUMBLE CTA 1,LONDON ACC,129.380,N52.44.18.00 W005.30.00.00/N52.04.01.00 W004.56.52.00/N51.55.17.00 W003.57.58.00/N51.45.35.00 W004.01.50.00/N51.54.40.00 W005.03.09.00/N51.52.34.00 W006.04.31.00/N51.51.44.00 W006.24.42.00/N52.20.00.00 W005.30.00.00/N52.44.18.00 W005.30.00.00,195,145,A
262,STRUMBLE CTA 2,LONDON ACC,129.380,N51.55.17.00 W003.57.58.00/N51.54.01.00 W003.49.44.00/N51.44.19.00 W003.53.38.00/N51.45.35.00 W004.01.50.00/N51.55.17.00 W003.57.58.00,195,125,A
263,STRUMBLE CTA 3,LONDON ACC,134.755,N51.54.01.00 W003.49.44.00/N51.52.04.00 W003.37.11.00/N51.42.24.00 W003.41.08.00/N51.44.19.00 W003.53.38.00/N51.54.01.00 W003.49.44.00,195,95,A
264,STRUMBLE CTA 4,LONDON ACC,134.755,N51.52.04.00 W003.37.11.00/N51.49.54.00 W003.23.23.00/N51.43.55.00 W003.23.48.00/N51.39.46.00 W003.24.32.00/N51.42.24.00 W003.41.08.00/N51.52.04.00 W003.37.11.00,195,75,A
265,TEESSIDE INTERNATIONAL CTA 1,SUMBURGH,123.155,N054.33.3.0 W001.33.47.0/N054.32.58.09 W001.33.51.42/N054.32.53.14 W001.33.55.7/N054.32.48.15 W001.33.59.82/N054.32.43.11 W001.34.3.79/N054.32.38.04 W001.34.7.61/N054.32.32.92 W001.34.11.28/N054.32.27.77 W001.34.14.8/N054.32.22.59 W001.34.18.15/N054.32.17.37 W001.34.21.36/N054.32.12.12 W001.34.24.4/N054.32.6.84 W001.34.27.29/N054.32.1.53 W001.34.30.02/N054.31.56.2 W001.34.32.58/N054.31.50.84 W001.34.34.99/N054.31.45.45 W001.34.37.24/N054.31.40.05 W001.34.39.32/N054.31.34.62 W001.34.41.24/N054.31.29.18 W001.34.43.0/N054.31.23.72 W001.34.44.59/N054.31.18.24 W001.34.46.02/N054.31.12.75 W001.34.47.29/N054.31.7.24 W001.34.48.39/N054.31.1.73 W001.34.49.32/N054.30.56.21 W001.34.50.09/N054.30.50.68 W001.34.50.69/N054.30.45.15 W001.34.51.13/N054.30.39.61 W001.34.51.4/N054.30.34.07 W001.34.51.5/N054.30.28.53 W001.34.51.44/N054.30.22.99 W001.34.51.22/N054.30.17.46 W001.34.50.82/N054.30.11.92 W001.34.50.26/N054.30.6.4 W001.34.49.54/N054.30.0.88 W001.34.48.65/N054.29.55.38 W001.34.47.59/N054.29.49.88 W001.34.46.37/N054.29.44.4 W001.34.44.99/N054.29.38.94 W001.34.43.44/N054.29.33.49 W001.34.41.72/N054.29.28.06 W001.34.39.85/N054.29.22.64 W001.34.37.81/N054.29.17.25 W001.34.35.61/N054.29.11.89 W001.34.33.25/N054.29.6.55 W001.34.30.73/N054.29.1.23 W001.34.28.05/N054.28.55.94 W001.34.25.21/N054.28.50.68 W001.34.22.21/N054.28.45.46 W001.34.19.06/N054.28.40.26 W001.34.15.75/N054.28.35.1 W001.34.12.28/N054.28.29.98 W001.34.8.66/N054.28.24.89 W001.34.4.89/N054.28.19.85 W001.34.0.97/N054.28.14.84 W001.33.56.9/N054.28.9.88 W001.33.52.67/N054.28.4.96 W001.33.48.3/N054.28.0.08 W001.33.43.79/N054.27.55.25 W001.33.39.12/N054.27.50.47 W001.33.34.32/N054.27.45.74 W001.33.29.37/N054.27.41.06 W001.33.24.28/N054.27.36.43 W001.33.19.05/N054.27.31.86 W001.33.13.69/N054.27.27.34 W001.33.8.19/N054.27.22.88 W001.33.2.55/N054.27.18.47 W001.32.56.78/N054.27.14.13 W001.32.50.89/N054.27.9.84 W001.32.44.86/N054.27.5.62 W001.32.38.7/N054.27.1.46 W001.32.32.42/N054.26.57.37 W001.32.26.02/N054.26.53.34 W001.32.19.5/N054.26.49.37 W001.32.12.85/N054.26.45.48 W001.32.6.09/N054.26.41.65 W001.31.59.22/N054.26.37.9 W001.31.52.23/N054.26.34.21 W001.31.45.13/N054.26.30.6 W001.31.37.92/N054.26.27.07 W001.31.30.6/N054.26.23.6 W001.31.23.18/N054.26.20.22 W001.31.15.66/N054.26.16.91 W001.31.8.04/N054.26.13.68 W001.31.0.32/N054.26.10.52 W001.30.52.5/N054.26.7.45 W001.30.44.6/N054.26.4.46 W001.30.36.6/N054.26.1.55 W001.30.28.51/N054.25.58.72 W001.30.20.34/N054.25.55.98 W001.30.12.08/N054.25.53.32 W001.30.3.75/N054.25.50.74 W001.29.55.33/N054.25.48.25 W001.29.46.85/N054.25.45.85 W001.29.38.28/N054.25.43.53 W001.29.29.65/N054.25.41.31 W001.29.20.95/N054.25.39.17 W001.29.12.18/N054.25.37.12 W001.29.3.36/N054.25.35.16 W001.28.54.47/N054.25.33.29 W001.28.45.52/N054.25.31.51 W001.28.36.53/N054.25.29.83 W001.28.27.47/N054.25.28.23 W001.28.18.38/N054.25.26.73 W001.28.9.23/N054.25.25.33 W001.28.0.04/N054.25.24.01 W001.27.50.81/N054.25.22.79 W001.27.41.54/N054.25.21.66 W001.27.32.24/N054.25.20.63 W001.27.22.91/N054.25.19.7 W001.27.13.54/N054.25.18.85 W001.27.4.15/N054.25.18.11 W001.26.54.74/N054.25.17.46 W001.26.45.3/N054.25.16.9 W001.26.35.85/N054.25.16.45 W001.26.26.38/N054.25.16.08 W001.26.16.9/N054.25.15.82 W001.26.7.41/N054.25.15.65 W001.25.57.92/N054.25.15.58 W001.25.48.42/N054.25.15.6 W001.25.38.92/N054.25.15.72 W001.25.29.42/N054.25.15.94 W001.25.19.93/N054.25.16.25 W001.25.10.44/N054.25.16.66 W001.25.0.97/N054.25.17.16 W001.24.51.51/N054.25.17.77 W001.24.42.06/N054.25.18.46 W001.24.32.64/N054.25.19.26 W001.24.23.24/N054.25.20.14 W001.24.13.86/N054.25.21.13 W001.24.4.51/N054.25.22.2 W001.23.55.19/N054.25.23.38 W001.23.45.9/N054.25.24.64 W001.23.36.65/N054.25.26.0 W001.23.27.44/N054.25.27.46 W001.23.18.28/N054.25.29.0 W001.23.9.15/N054.25.30.64 W001.23.0.08/N054.25.32.38 W001.22.51.05/N054.25.34.2 W001.22.42.08/N054.25.36.11 W001.22.33.16/N054.25.38.11 W001.22.24.3,100,1500,D
266,TEESSIDE INTERNATIONAL CTA 1,TEESSIDE INTERNATIONAL,123.155,N054.24.17.0 W001.24.49.0/N054.24.16.48 W001.25.0.26/N054.24.16.07 W001.25.11.53/N054.24.15.78 W001.25.22.81/N054.24.15.6 W001.25.34.1/N054.24.15.54 W001.25.45.39/N054.24.15.59 W001.25.56.68/N054.24.15.75 W001.26.7.97/N054.24.16.03 W001.26.19.25/N054.24.16.43 W001.26.30.53/N054.24.16.94 W001.26.41.78/N054.24.17.56 W001.26.53.03/N054.24.18.3 W001.27.4.25/N054.24.19.15 W001.27.15.45/N054.24.20.12 W001.27.26.62/N054.24.21.19 W001.27.37.76/N054.24.22.39 W001.27.48.86/N054.24.23.69 W001.27.59.93/N054.24.25.11 W001.28.10.96/N054.24.26.63 W001.28.21.95/N054.24.28.27 W001.28.32.89/N054.24.30.02 W001.28.43.77/N054.24.31.88 W001.28.54.61/N054.24.33.86 W001.29.5.39/N054.24.35.93 W001.29.16.1/N054.24.38.12 W001.29.26.76/N054.24.40.42 W001.29.37.34/N054.24.42.82 W001.29.47.86/N054.24.45.33 W001.29.58.3/N054.24.47.95 W001.30.8.67/N054.24.50.67 W001.30.18.96/N054.24.53.49 W001.30.29.16/N054.24.56.42 W001.30.39.28/N054.24.59.45 W001.30.49.31/N054.25.2.58 W001.30.59.25/N054.25.5.81 W001.31.9.09/N054.25.9.14 W001.31.18.84/N054.25.12.57 W001.31.28.48/N054.25.16.1 W001.31.38.03/N054.25.19.72 W001.31.47.46/N054.25.23.44 W001.31.56.79/N054.25.27.25 W001.32.6.0/N054.25.31.16 W001.32.15.1/N054.25.35.15 W001.32.24.08/N054.25.39.24 W001.32.32.94/N054.25.43.42 W001.32.41.68/N054.25.47.68 W001.32.50.29/N054.25.52.04 W001.32.58.77/N054.25.56.47 W001.33.7.12/N054.26.1.0 W001.33.15.34/N054.26.5.6 W001.33.23.42/N054.26.10.29 W001.33.31.37/N054.26.15.05 W001.33.39.17/N054.26.19.9 W001.33.46.83/N054.26.24.82 W001.33.54.34/N054.26.29.82 W001.34.1.71/N054.26.34.89 W001.34.8.92/N054.26.40.03 W001.34.15.98/N054.26.45.25 W001.34.22.89/N054.26.50.53 W001.34.29.64/N054.26.55.88 W001.34.36.23/N054.27.1.3 W001.34.42.67/N054.27.6.78 W001.34.48.94/N054.27.12.33 W001.34.55.04/N054.27.17.93 W001.35.0.98/N054.27.23.6 W001.35.6.75/N054.27.29.32 W001.35.12.35/N054.27.35.1 W001.35.17.77/N054.27.40.94 W001.35.23.03/N054.27.46.82 W001.35.28.1/N054.27.52.76 W001.35.33.01/N054.27.58.74 W001.35.37.73/N054.28.4.78 W001.35.42.27/N054.28.10.86 W001.35.46.64/N054.28.16.98 W001.35.50.82/N054.28.23.14 W001.35.54.81/N054.28.29.34 W001.35.58.62/N054.28.35.58 W001.36.2.25/N054.28.41.86 W001.36.5.69/N054.28.48.17 W001.36.8.94/N054.28.54.51 W001.36.12.0/N054.29.0.88 W001.36.14.87/N054.29.7.28 W001.36.17.55/N054.29.13.71 W001.36.20.04/N054.29.20.16 W001.36.22.33/N054.29.26.64 W001.36.24.43/N054.29.33.13 W001.36.26.34/N054.29.39.64 W001.36.28.05/N054.29.46.17 W001.36.29.56/N054.29.52.71 W001.36.30.89/N054.29.59.27 W001.36.32.01/N054.30.5.83 W001.36.32.94/N054.30.12.41 W001.36.33.67/N054.30.18.99 W001.36.34.2/N054.30.25.57 W001.36.34.54/N054.30.32.16 W001.36.34.68/N054.30.38.75 W001.36.34.62/N054.30.45.33 W001.36.34.36/N054.30.51.92 W001.36.33.91/N054.30.58.49 W001.36.33.25/N054.31.5.06 W001.36.32.4/N054.31.11.62 W001.36.31.36/N054.31.18.17 W001.36.30.12/N054.31.24.71 W001.36.28.68/N054.31.31.22 W001.36.27.04,6000,1200,D
267,TEESSIDE INTERNATIONAL CTA 2,TEESSIDE INTERNATIONAL,118.855,N054.31.38.0 W001.36.25.0/N054.31.31.5 W001.36.26.84/N054.31.24.98 W001.36.28.48/N054.31.18.45 W001.36.29.93/N054.31.11.91 W001.36.31.18/N054.31.5.35 W001.36.32.24/N054.30.58.78 W001.36.33.09/N054.30.52.2 W001.36.33.75/N054.30.45.62 W001.36.34.22/N054.30.39.04 W001.36.34.48/N054.30.32.45 W001.36.34.55/N054.30.25.87 W001.36.34.42/N054.30.19.28 W001.36.34.09/N054.30.12.7 W001.36.33.57/N054.30.6.13 W001.36.32.85/N054.29.59.56 W001.36.31.93/N054.29.53.01 W001.36.30.81/N054.29.46.47 W001.36.29.5/N054.29.39.94 W001.36.27.99/N054.29.33.43 W001.36.26.29/N054.29.26.94 W001.36.24.39/N054.29.20.46 W001.36.22.3/N054.29.14.01 W001.36.20.02/N054.29.7.59 W001.36.17.54/N054.29.1.18 W001.36.14.87/N054.28.54.81 W001.36.12.01/N054.28.48.47 W001.36.8.96/N054.28.42.16 W001.36.5.71/N054.28.35.88 W001.36.2.29/N054.28.29.64 W001.35.58.67/N054.28.23.44 W001.35.54.87/N054.28.17.28 W001.35.50.88/N054.28.11.15 W001.35.46.71/N054.28.5.07 W001.35.42.35/N054.27.59.04 W001.35.37.82/N054.27.53.05 W001.35.33.1/N054.27.47.12 W001.35.28.21/N054.27.41.23 W001.35.23.14/N054.27.35.39 W001.35.17.9/N054.27.29.61 W001.35.12.48/N054.27.23.89 W001.35.6.89/N054.27.18.22 W001.35.1.13/N054.27.12.61 W001.34.55.2/N054.27.7.07 W001.34.49.1/N054.27.1.58 W001.34.42.84/N054.26.56.16 W001.34.36.42/N054.26.50.81 W001.34.29.83/N054.26.45.52 W001.34.23.09/N054.26.40.31 W001.34.16.19/N054.26.35.16 W001.34.9.14/N054.26.30.09 W001.34.1.93/N054.26.25.09 W001.33.54.57/N054.26.20.16 W001.33.47.07/N054.26.15.32 W001.33.39.42/N054.26.10.55 W001.33.31.62/N054.26.5.86 W001.33.23.69/N054.26.1.25 W001.33.15.61/N054.25.56.73 W001.33.7.4/N054.25.52.29 W001.32.59.06/N054.25.47.93 W001.32.50.58/N054.25.43.66 W001.32.41.98/N054.25.39.48 W001.32.33.25/N054.25.35.39 W001.32.24.4/N054.25.31.39 W001.32.15.42/N054.25.27.48 W001.32.6.33/N054.25.23.67 W001.31.57.12/N054.25.19.94 W001.31.47.81/N054.25.16.32 W001.31.38.38/N054.25.12.79 W001.31.28.84/N054.25.9.35 W001.31.19.2/N054.25.6.02 W001.31.9.46/N054.25.2.78 W001.30.59.62/N054.24.59.65 W001.30.49.69/N054.24.56.62 W001.30.39.67/N054.24.53.68 W001.30.29.55/N054.24.50.86 W001.30.19.35/N054.24.48.13 W001.30.9.07/N054.24.45.51 W001.29.58.71/N054.24.43.0 W001.29.48.27/N054.24.40.59 W001.29.37.76/N054.24.38.29 W001.29.27.18/N054.24.36.1 W001.29.16.53/N054.24.34.02 W001.29.5.82/N054.24.32.04 W001.28.55.05/N054.24.30.18 W001.28.44.22/N054.24.28.42 W001.28.33.34/N054.24.26.78 W001.28.22.4/N054.24.25.24 W001.28.11.42/N054.24.23.82 W001.28.0.4/N054.24.22.51 W001.27.49.33/N054.24.21.32 W001.27.38.23/N054.24.20.23 W001.27.27.09/N054.24.19.26 W001.27.15.92/N054.24.18.41 W001.27.4.73/N054.24.17.67 W001.26.53.51/N054.24.17.04 W001.26.42.27/N054.24.16.52 W001.26.31.02/N054.24.16.12 W001.26.19.75/N054.24.15.84 W001.26.8.47/N054.24.15.67 W001.25.57.18/N054.24.15.61 W001.25.45.89/N054.24.15.67 W001.25.34.6/N054.24.15.84 W001.25.23.31/N054.24.16.13 W001.25.12.03/N054.24.16.53 W001.25.0.76/N054.22.51.0 W001.31.0.0/N054.22.54.26 W001.31.13.77/N054.22.57.66 W001.31.27.44/N054.23.1.19 W001.31.41.01/N054.23.4.87 W001.31.54.47/N054.23.8.68 W001.32.7.82/N054.23.12.62 W001.32.21.05/N054.23.16.7 W001.32.34.16/N054.23.20.91 W001.32.47.15/N054.23.25.26 W001.33.0.02/N054.23.29.73 W001.33.12.75/N054.23.34.33 W001.33.25.35/N054.23.39.06 W001.33.37.81/N054.23.43.91 W001.33.50.12/N054.23.48.89 W001.34.2.3/N054.23.53.99 W001.34.14.32/N054.23.59.22 W001.34.26.18/N054.24.4.56 W001.34.37.89/N054.24.10.02 W001.34.49.44/N054.24.15.6 W001.35.0.83/N054.24.21.29 W001.35.12.04/N054.24.27.09 W001.35.23.09/N054.24.33.01 W001.35.33.96/N054.24.39.04 W001.35.44.65/N054.24.45.17 W001.35.55.17/N054.24.51.41 W001.36.5.49/N054.24.57.75 W001.36.15.64/N054.25.4.2 W001.36.25.59/N054.25.10.74 W001.36.35.34/N054.25.17.39 W001.36.44.9/N054.25.24.13 W001.36.54.26/N054.25.30.96 W001.37.3.42/N054.25.37.89 W001.37.12.38/N054.25.44.9 W001.37.21.12/N054.25.52.0 W001.37.29.66/N054.25.59.19 W001.37.37.98/N054.26.6.46 W001.37.46.09/N054.26.13.82 W001.37.53.97/N054.26.21.25 W001.38.1.64/N054.26.28.76 W001.38.9.09/N054.26.36.34 W001.38.16.31/N054.26.44.0 W001.38.23.3/N054.26.51.73 W001.38.30.06/N054.26.59.52 W001.38.36.59/N054.27.7.38 W001.38.42.89/N054.27.15.3 W001.38.48.95/N054.27.23.28 W001.38.54.77/N054.27.31.32 W001.39.0.36/N054.27.39.41 W001.39.5.7/N054.27.47.56 W001.39.10.8/N054.27.55.76 W001.39.15.66/N054.28.4.01 W001.39.20.27/N054.28.12.3 W001.39.24.63/N054.28.20.63 W001.39.28.75/N054.28.29.01 W001.39.32.61/N054.28.37.42 W001.39.36.23/N054.28.45.87 W001.39.39.59/N054.28.54.35 W001.39.42.7/N054.29.2.87 W001.39.45.55/N054.29.11.41 W001.39.48.15/N054.29.19.97 W001.39.50.49/N054.29.28.56 W001.39.52.58/N054.29.37.16 W001.39.54.4,6000,1500,D
